Date,Open,High,Low,Close,Adj Close,Volume
1962-01-02,1.604167,1.619792,1.588542,1.604167,0.502919,163200
1962-01-03,1.604167,1.619792,1.588542,1.619792,0.507818,156000
1962-01-04,1.656250,1.708333,1.656250,1.661458,0.520880,355200
1962-01-05,1.661458,1.697917,1.656250,1.677083,0.525779,163200
1962-01-08,1.677083,1.703125,1.666667,1.687500,0.529045,204000
1962-01-09,1.687500,1.718750,1.671875,1.703125,0.533943,290400
1962-01-10,1.703125,1.713542,1.677083,1.682292,0.527412,182400
1962-01-11,1.682292,1.708333,1.666667,1.708333,0.535576,384000
1962-01-12,1.708333,1.739583,1.687500,1.718750,0.538842,352800
1962-01-15,1.718750,1.729167,1.687500,1.713542,0.537209,280800
1962-01-16,1.697917,1.697917,1.677083,1.687500,0.532281,163200
1962-01-17,1.687500,1.708333,1.677083,1.682292,0.530638,160800
1962-01-18,1.682292,1.718750,1.682292,1.718750,0.542138,261600
1962-01-19,1.718750,1.750000,1.687500,1.750000,0.551994,357600
1962-01-22,1.750000,1.770833,1.744792,1.744792,0.550352,261600
1962-01-23,1.744792,1.760417,1.708333,1.708333,0.538851,223200
1962-01-24,1.708333,1.708333,1.666667,1.697917,0.535566,120000
1962-01-25,1.697917,1.723958,1.692708,1.708333,0.538851,151200
1962-01-26,1.708333,1.723958,1.687500,1.708333,0.538851,108000
1962-01-29,1.708333,1.723958,1.703125,1.723958,0.543780,122400
1962-01-30,1.718750,1.718750,1.692708,1.697917,0.535566,120000
1962-01-31,1.697917,1.723958,1.697917,1.708333,0.538851,189600
1962-02-01,1.708333,1.750000,1.708333,1.739583,0.548709,112800
1962-02-02,1.739583,1.744792,1.723958,1.729167,0.545423,199200
1962-02-05,1.729167,1.734375,1.723958,1.723958,0.543780,96000
1962-02-06,1.729167,1.744792,1.729167,1.734375,0.547066,105600
1962-02-07,1.734375,1.744792,1.713542,1.713542,0.540495,122400
1962-02-08,1.713542,1.718750,1.713542,1.713542,0.540495,141600
1962-02-09,1.713542,1.718750,1.692708,1.692708,0.533923,115200
1962-02-12,1.692708,1.697917,1.671875,1.697917,0.535566,98400
1962-02-13,1.697917,1.703125,1.682292,1.692708,0.533923,86400
1962-02-14,1.692708,1.692708,1.666667,1.677083,0.528995,177600
1962-02-15,1.671875,1.671875,1.645833,1.666667,0.525709,60000
1962-02-16,1.666667,1.687500,1.635417,1.677083,0.528995,88800
1962-02-19,1.677083,1.692708,1.661458,1.677083,0.528995,170400
1962-02-20,1.677083,1.682292,1.666667,1.671875,0.527352,67200
1962-02-21,1.671875,1.671875,1.625000,1.635417,0.515852,98400
1962-02-23,1.635417,1.656250,1.625000,1.635417,0.515852,96000
1962-02-26,1.666667,1.697917,1.666667,1.697917,0.535566,158400
1962-02-27,1.697917,1.708333,1.677083,1.682292,0.530638,117600
1962-02-28,1.682292,1.703125,1.666667,1.682292,0.530638,139200
1962-03-01,1.682292,1.703125,1.682292,1.682292,0.530638,74400
1962-03-02,1.682292,1.687500,1.666667,1.687500,0.532281,105600
1962-03-05,1.687500,1.692708,1.666667,1.687500,0.532281,79200
1962-03-06,1.687500,1.703125,1.666667,1.677083,0.528995,98400
1962-03-07,1.677083,1.677083,1.645833,1.656250,0.522424,172800
1962-03-08,1.656250,1.661458,1.635417,1.640625,0.517495,98400
1962-03-09,1.640625,1.645833,1.635417,1.635417,0.515852,86400
1962-03-12,1.635417,1.640625,1.614583,1.614583,0.509280,96000
1962-03-13,1.614583,1.635417,1.588542,1.625000,0.512566,141600
1962-03-14,1.630208,1.661458,1.630208,1.661458,0.524066,117600
1962-03-15,1.661458,1.661458,1.635417,1.645833,0.519138,139200
1962-03-16,1.645833,1.661458,1.645833,1.661458,0.524066,79200
1962-03-19,1.661458,1.682292,1.651042,1.661458,0.524066,105600
1962-03-20,1.666667,1.697917,1.666667,1.697917,0.535566,177600
1962-03-21,1.697917,1.703125,1.645833,1.656250,0.522424,232800
1962-03-22,1.666667,1.692708,1.666667,1.682292,0.530638,268800
1962-03-23,1.682292,1.697917,1.671875,1.682292,0.530638,189600
1962-03-26,1.682292,1.687500,1.656250,1.671875,0.527352,124800
1962-03-27,1.671875,1.677083,1.666667,1.671875,0.527352,112800
1962-03-28,1.671875,1.703125,1.671875,1.703125,0.537209,146400
1962-03-29,1.703125,1.703125,1.677083,1.682292,0.530638,91200
1962-03-30,1.682292,1.703125,1.677083,1.703125,0.537209,86400
1962-04-02,1.697917,1.697917,1.661458,1.671875,0.527352,230400
1962-04-03,1.671875,1.692708,1.661458,1.666667,0.525709,168000
1962-04-04,1.666667,1.682292,1.661458,1.671875,0.527352,115200
1962-04-05,1.671875,1.687500,1.666667,1.687500,0.532281,192000
1962-04-06,1.682292,1.682292,1.661458,1.682292,0.530638,148800
1962-04-09,1.682292,1.682292,1.661458,1.661458,0.524066,124800
1962-04-10,1.661458,1.677083,1.651042,1.677083,0.528995,120000
1962-04-11,1.677083,1.692708,1.656250,1.671875,0.527352,182400
1962-04-12,1.661458,1.661458,1.635417,1.656250,0.522424,158400
1962-04-13,1.651042,1.651042,1.614583,1.614583,0.509280,38400
1962-04-16,1.609375,1.609375,1.552083,1.572917,0.499360,129600
1962-04-17,1.578125,1.619792,1.578125,1.593750,0.505974,172800
1962-04-18,1.593750,1.614583,1.583333,1.604167,0.509280,132000
1962-04-19,1.604167,1.625000,1.604167,1.604167,0.509280,81600
1962-04-23,1.598958,1.598958,1.541667,1.546875,0.491092,136800
1962-04-24,1.552083,1.572917,1.552083,1.572917,0.499360,103200
1962-04-25,1.562500,1.562500,1.531250,1.531250,0.486132,120000
1962-04-26,1.536458,1.578125,1.536458,1.552083,0.492746,163200
1962-04-27,1.552083,1.557292,1.520833,1.541667,0.489439,182400
1962-04-30,1.541667,1.541667,1.468750,1.479167,0.469597,187200
1962-05-01,1.479167,1.494792,1.427083,1.489583,0.472903,228000
1962-05-02,1.489583,1.515625,1.489583,1.500000,0.476211,139200
1962-05-03,1.500000,1.567708,1.494792,1.567708,0.497706,79200
1962-05-04,1.567708,1.583333,1.552083,1.552083,0.492746,76800
1962-05-07,1.552083,1.562500,1.541667,1.552083,0.492746,182400
1962-05-08,1.552083,1.572917,1.546875,1.552083,0.492746,129600
1962-05-09,1.552083,1.562500,1.500000,1.541667,0.489439,96000
1962-05-10,1.536458,1.536458,1.468750,1.473958,0.467943,16800
1962-05-11,1.473958,1.473958,1.453125,1.473958,0.467943,141600
1962-05-14,1.473958,1.531250,1.447917,1.447917,0.459676,146400
1962-05-15,1.500000,1.536458,1.500000,1.526042,0.484478,132000
1962-05-16,1.526042,1.526042,1.505208,1.515625,0.481172,103200
1962-05-17,1.515625,1.520833,1.500000,1.510417,0.479518,180000
1962-05-18,1.520833,1.552083,1.520833,1.536458,0.487785,187200
1962-05-21,1.536458,1.536458,1.510417,1.520833,0.482825,132000
1962-05-22,1.520833,1.531250,1.500000,1.500000,0.476211,117600
1962-05-23,1.500000,1.505208,1.453125,1.463542,0.464637,256800
1962-05-24,1.463542,1.494792,1.442708,1.447917,0.459676,336000
1962-05-25,1.447917,1.458333,1.427083,1.442708,0.458022,156000
1962-05-28,1.442708,1.442708,1.364583,1.364583,0.433219,148800
1962-05-29,1.364583,1.437500,1.291667,1.354167,0.429913,451200
1962-05-31,1.395833,1.442708,1.395833,1.432292,0.454715,196800
1962-06-01,1.432292,1.453125,1.416667,1.453125,0.461329,148800
1962-06-04,1.427083,1.427083,1.385417,1.390625,0.441487,158400
1962-06-05,1.390625,1.432292,1.380208,1.411458,0.448101,196800
1962-06-06,1.427083,1.463542,1.427083,1.437500,0.456368,141600
1962-06-07,1.437500,1.489583,1.432292,1.458333,0.462982,153600
1962-06-08,1.453125,1.453125,1.421875,1.453125,0.461329,112800
1962-06-11,1.447917,1.447917,1.390625,1.406250,0.446447,120000
1962-06-12,1.395833,1.395833,1.380208,1.395833,0.443140,220800
1962-06-13,1.395833,1.437500,1.375000,1.380208,0.438180,266400
1962-06-14,1.375000,1.375000,1.338542,1.338542,0.424952,544800
1962-06-15,1.338542,1.369792,1.338542,1.369792,0.434873,278400
1962-06-18,1.380208,1.401042,1.380208,1.380208,0.438180,199200
1962-06-19,1.380208,1.390625,1.364583,1.390625,0.441487,148800
1962-06-20,1.390625,1.390625,1.354167,1.364583,0.433219,139200
1962-06-21,1.364583,1.385417,1.333333,1.333333,0.423298,225600
1962-06-22,1.333333,1.354167,1.286458,1.286458,0.408417,379200
1962-06-25,1.281250,1.281250,1.229167,1.234375,0.391882,319200
1962-06-26,1.234375,1.276042,1.229167,1.255208,0.398496,211200
1962-06-27,1.250000,1.250000,1.229167,1.250000,0.396842,124800
1962-06-28,1.270833,1.343750,1.270833,1.317708,0.418338,146400
1962-06-29,1.317708,1.354167,1.312500,1.328125,0.421645,158400
1962-07-02,1.328125,1.364583,1.312500,1.333333,0.423298,122400
1962-07-03,1.333333,1.359375,1.333333,1.348958,0.428259,120000
1962-07-05,1.359375,1.395833,1.359375,1.385417,0.439834,98400
1962-07-06,1.385417,1.385417,1.333333,1.375000,0.436527,108000
1962-07-09,1.369792,1.369792,1.348958,1.369792,0.434873,96000
1962-07-10,1.375000,1.432292,1.375000,1.375000,0.436527,321600
1962-07-11,1.359375,1.359375,1.333333,1.354167,0.429913,160800
1962-07-12,1.354167,1.375000,1.354167,1.359375,0.431566,136800
1962-07-13,1.359375,1.364583,1.338542,1.338542,0.424952,117600
1962-07-16,1.338542,1.369792,1.338542,1.354167,0.429913,132000
1962-07-17,1.354167,1.359375,1.328125,1.333333,0.426580,283200
1962-07-18,1.322917,1.322917,1.296875,1.302083,0.416582,170400
1962-07-19,1.302083,1.322917,1.296875,1.302083,0.416582,175200
1962-07-20,1.307292,1.338542,1.307292,1.328125,0.424913,172800
1962-07-23,1.328125,1.343750,1.312500,1.317708,0.421581,127200
1962-07-24,1.312500,1.312500,1.291667,1.291667,0.413249,302400
1962-07-25,1.281250,1.281250,1.229167,1.276042,0.408250,196800
1962-07-26,1.270833,1.270833,1.260417,1.270833,0.406584,112800
1962-07-27,1.270833,1.307292,1.265625,1.291667,0.413249,105600
1962-07-30,1.291667,1.312500,1.286458,1.296875,0.414916,100800
1962-07-31,1.296875,1.322917,1.296875,1.322917,0.423247,132000
1962-08-01,1.322917,1.328125,1.307292,1.317708,0.421581,201600
1962-08-02,1.317708,1.328125,1.307292,1.317708,0.421581,103200
1962-08-03,1.317708,1.333333,1.317708,1.333333,0.426580,52800
1962-08-06,1.333333,1.348958,1.333333,1.343750,0.429913,88800
1962-08-07,1.343750,1.354167,1.317708,1.348958,0.431578,151200
1962-08-08,1.338542,1.338542,1.317708,1.328125,0.424913,115200
1962-08-09,1.328125,1.333333,1.312500,1.317708,0.421581,172800
1962-08-10,1.317708,1.322917,1.302083,1.312500,0.419914,134400
1962-08-13,1.312500,1.322917,1.291667,1.302083,0.416582,235200
1962-08-14,1.302083,1.328125,1.296875,1.312500,0.419914,160800
1962-08-15,1.328125,1.406250,1.328125,1.406250,0.449908,304800
1962-08-16,1.406250,1.416667,1.385417,1.406250,0.449908,175200
1962-08-17,1.406250,1.416667,1.385417,1.406250,0.449908,163200
1962-08-20,1.406250,1.421875,1.401042,1.401042,0.448242,141600
1962-08-21,1.401042,1.421875,1.385417,1.401042,0.448242,160800
1962-08-22,1.411458,1.432292,1.411458,1.427083,0.456574,235200
1962-08-23,1.427083,1.479167,1.421875,1.442708,0.461573,247200
1962-08-24,1.442708,1.473958,1.442708,1.458333,0.466572,76800
1962-08-27,1.458333,1.473958,1.442708,1.473958,0.471570,168000
1962-08-28,1.473958,1.473958,1.458333,1.458333,0.466572,180000
1962-08-29,1.458333,1.473958,1.437500,1.458333,0.466572,290400
1962-08-30,1.458333,1.473958,1.458333,1.458333,0.466572,168000
